100.0,nan,3.9,0.002217650847826923,82.0,nan,6.1,0.017768346762107767,90.0,nan,4.7,0.027362070062081658,95.0,nan,3.8,0.03346323254884804,86.0,nan,3.9,0.03407627581923388,96.0,nan,3.5,0.06181738043234291,91.0,nan,3.4,0.06230866590612506,89.0,nan,4.2,0.06262208337752609,93.0,nan,4.3,0.06455938099810357,93.0,nan,4.2,0.0652052556788852,2.58
100.0,1017.4147,5.2,0.016000000000000014,83.0,nan,5.6,0.016814211191725967,98.0,nan,4.3,0.018208783519447398,90.0,nan,3.8,0.02022560409480845,94.0,nan,3.8,0.023494307821256544,100.0,nan,3.5,0.023802500913997906,100.0,nan,4.4,0.025385280026033206,96.0,nan,3.9,0.027490237539897776,91.0,nan,5.6,0.027561759613639186,86.0,nan,5.2,0.03050943009956072,5.44
87.0,nan,4.9,0.015038886449302647,89.0,nan,3.9,0.02174279623231763,100.0,nan,3.7,0.02374159945340144,98.0,nan,3.9,0.024268738965205622,92.0,nan,3.5,0.025380604917929157,86.0,nan,4.9,0.027502250762442424,77.0,nan,4.3,0.031672511630750806,92.0,nan,4.0,0.036888347518071074,82.0,nan,4.7,0.03710269177566518,77.0,nan,7.2,0.0378086419883054,3.28
100.0,1020.4013,5.01,0.0044721359550042505,97.0,nan,6.2,0.01673040848276058,nan,723.0128,7.09,0.01720465053408501,nan,1021.8892,6.3,0.020396078054370288,nan,1018.0918,5.22,0.02126029162547406,95.0,nan,3.8,0.024875806097488084,89.0,nan,5.3,0.02698736180140522,86.0,nan,5.2,0.02805789238342775,97.0,nan,3.6,0.028355750590740556,80.24,1019.984,5.0,0.02861403350907156,5.64
83.0,nan,5.8,0.007252743361636182,100.0,nan,5.9,0.00991758680120809,nan,1018.0918,5.22,0.010999464893259127,88.0,nan,6.0,0.012203989945072782,82.0,nan,5.3,0.019530748532924372,97.0,nan,6.2,0.0227591826236576,100.0,1020.4013,5.01,0.024158009073969786,100.0,1016.3626,5.64,0.02861403350907156,nan,1021.8892,6.3,0.0318798903507864,nan,723.0128,7.09,0.03665566799307053,5.0
72.0,nan,6.4,0.00487690805326843,100.0,nan,5.3,0.0066260892564541825,85.0,nan,5.5,0.008181695301100467,89.0,nan,5.3,0.01133929058678574,81.0,nan,6.3,0.01133929058678574,93.73,1016.9759,7.08,0.018973665961010994,78.0,nan,6.6,0.02622042326126702,78.0,nan,7.2,0.02682425797670145,92.03,1020.8541,7.44,0.031622776601682556,80.0,nan,6.3,0.038498498217463026,6.4
85.0,nan,4.8,0.001987417671250564,100.0,1017.6028,4.51,0.00894427190999738,91.0,nan,4.8,0.009474300151989499,93.0,nan,4.0,0.009780106390012014,88.0,nan,4.8,0.012334861815199265,100.0,nan,4.5,0.02020000121287391,98.0,nan,3.7,0.023750310190767256,86.0,nan,4.7,0.042265224535073795,84.0,nan,3.3,0.04321702104888413,98.0,nan,4.3,0.04609089943564313,5.32
85.0,nan,4.8,0.001987417671250564,100.0,1017.6028,4.51,0.00894427190999738,91.0,nan,4.8,0.009474300151989499,93.0,nan,4.0,0.009780106390012014,88.0,nan,4.8,0.012334861815199265,100.0,nan,4.5,0.02020000121287391,98.0,nan,3.7,0.023750310190767256,86.0,nan,4.7,0.042265224535073795,84.0,nan,3.3,0.04321702104888413,98.0,nan,4.3,0.04609089943564313,5.38
91.0,nan,4.3,0.011176365340170196,89.0,nan,3.6,0.012815615474878073,97.0,nan,3.7,0.016112890026311808,82.0,nan,4.7,0.017063687350630623,94.0,nan,4.6,0.029357998194699392,100.0,1018.8683,4.22,0.036221540552550974,90.0,nan,4.9,0.036912078565153,90.0,nan,4.2,0.03775850044691961,94.0,nan,3.0,0.03939914049975981,86.0,nan,4.2,0.039662746967396,4.91
100.0,nan,4.9,0.004213788912608672,93.0,nan,5.2,0.006478712526421298,84.0,nan,4.7,0.006611734043350961,93.0,nan,5.4,0.024996675779005467,90.0,nan,5.0,0.029401597162826643,100.0,nan,3.7,0.032977945736505906,98.0,nan,3.4,0.03464184157598732,100.0,nan,3.2,0.0502492829998593,83.0,nan,6.1,0.05308116149821626,100.0,1019.4826,4.57,0.05477992041141395,3.92
74.0,nan,6.1,0.014025743759245275,74.0,nan,7.2,0.015629796479800163,77.0,nan,7.1,0.015694214634699673,88.0,nan,4.7,0.022246797522340767,100.0,1018.3881,6.52,0.02600000000000076,89.0,nan,5.3,0.029353493891337745,81.0,nan,6.3,0.029353493891337745,nan,1018.59,6.4,0.031622776601682556,100.0,nan,4.3,0.03595675359372946,72.0,nan,6.4,0.03649875915476373,7.44
100.0,1016.3626,5.64,0.0044721359550042505,97.0,nan,6.2,0.01414759937233126,nan,1018.0918,5.22,0.016970562748477785,nan,723.0128,7.09,0.018439088914588272,nan,1021.8892,6.3,0.019697715603592295,80.24,1019.984,5.0,0.024158009073969786,95.0,nan,3.8,0.02791268043381087,89.0,nan,5.3,0.028422556130650225,86.0,nan,5.2,0.029898249530700062,97.0,nan,3.6,0.030599783576883373,5.01
94.0,nan,4.3,0.04115998586357899,94.0,nan,5.8,0.04622337612077964,100.0,nan,5.5,0.0500228214018348,84.0,nan,7.2,0.05347225752668597,95.0,nan,4.0,0.05415631277145792,88.0,nan,6.6,0.059239554125602036,100.0,nan,5.0,0.06058611274871379,94.0,nan,5.0,0.06229794491794816,88.0,nan,5.2,0.06557505684328589,93.0,nan,4.1,0.06680566690549736,5.92
99.0,nan,4.0,0.008493620488338063,100.0,nan,3.6,0.01154301468421109,89.0,nan,3.1,0.013767698137301752,85.0,nan,5.6,0.015547012349645128,97.0,nan,5.6,0.01802105546298596,79.0,nan,6.2,0.02139654460421371,93.0,nan,3.5,0.022067388631196363,94.0,nan,4.2,0.023014822376030978,92.0,nan,3.7,0.02483549341164722,91.0,nan,4.8,0.02699247385846585,6.09
93.0,nan,4.3,0.009829128598200917,87.0,nan,3.8,0.011419894570439605,98.0,nan,3.6,0.015183109200686638,93.0,nan,4.0,0.017706911864974292,88.0,nan,5.1,0.019243238942548084,85.0,nan,4.6,0.02057897436091775,88.0,nan,5.3,0.026385043049312225,75.0,nan,5.6,0.026979129897015307,78.0,nan,4.9,0.03173888700001991,92.0,nan,5.7,0.03733171468068681,5.1
92.0,nan,3.5,0.015712708289939186,81.0,nan,5.6,0.024186842497829108,92.0,nan,4.2,0.02796648617951733,94.0,nan,4.0,0.030998657693020664,87.0,nan,5.6,0.035512032080599595,87.0,nan,5.4,0.03680326114483464,100.0,1016.5459,3.28,0.03889512391825289,100.0,1016.7953,6.71,0.041661121838665036,86.0,nan,5.5,0.04648081904664461,77.0,nan,6.9,0.046605749592673766,2.8
72.0,nan,6.4,0.015430103311046904,85.0,nan,5.5,0.016885619266111408,100.0,nan,5.3,0.0176079950030958,nan,1018.59,6.4,0.018973665961010994,81.0,nan,6.3,0.019418855400698296,89.0,nan,5.3,0.019418855400698296,92.0,nan,5.7,0.023674374205035934,88.0,nan,5.6,0.030918972961598155,100.0,nan,5.2,0.031111929730635847,78.0,nan,6.6,0.03572000274356066,7.08
93.0,nan,5.4,0.015017410961946136,96.0,nan,4.9,0.017199848214504397,100.0,nan,5.8,0.021361518995736628,83.0,nan,6.7,0.027006608839316493,93.0,nan,4.1,0.03150424762650376,94.0,nan,5.0,0.03523323211117633,88.0,nan,4.9,0.03994748161520902,95.0,nan,5.1,0.0409977851352944,94.0,nan,4.7,0.04306200761692436,95.0,nan,4.7,0.04383137261136855,5.25
79.0,nan,6.1,0.007803011534017718,90.0,nan,4.6,0.018847843756865497,78.0,nan,6.2,0.019171489509164436,92.0,nan,4.6,0.023600186179162184,88.0,nan,4.2,0.03269850741282806,68.0,nan,6.7,0.03356869020081791,79.0,nan,6.0,0.0337277682926134,90.0,nan,3.8,0.036027102367522705,81.0,nan,4.1,0.03651190875591169,78.0,nan,6.5,0.03828768663683078,7.07
95.0,nan,3.3,0.01182215141165173,79.0,nan,5.2,0.013543911061391849,83.0,nan,5.7,0.014657000034114796,95.0,nan,3.8,0.028040858207266792,89.0,nan,3.6,0.0286398324017447,97.0,nan,3.7,0.029916303665392087,97.0,nan,3.6,0.030381532740413865,91.0,nan,4.3,0.031982426733332986,93.0,nan,3.9,0.03791632648668717,83.0,nan,5.2,0.03795073893761494,3.54
94.0,nan,4.4,0.019277420384430383,89.0,nan,4.4,0.022225728379514975,100.0,nan,4.1,0.025546726385194733,88.0,nan,6.6,0.028634957185230007,88.0,nan,5.2,0.03062822358544492,92.0,nan,3.8,0.0341642012931668,84.0,nan,7.2,0.036607954395184716,86.0,nan,4.5,0.03702468976237583,85.0,nan,6.2,0.03851435797206143,95.0,nan,4.0,0.03875221558827225,5.68
91.0,nan,5.6,0.011595973137258162,86.0,nan,5.2,0.014938049571479222,89.0,nan,5.3,0.015792963528104484,nan,1018.6331,5.44,0.016000000000000014,100.0,nan,4.4,0.01800167886615398,74.0,nan,5.7,0.028600274474208272,86.0,nan,4.2,0.029172889760874055,72.15,1018.6447,6.27,0.03026549190084418,90.0,nan,4.2,0.03061960737827721,83.0,nan,5.6,0.03113733607744819,5.2
91.0,nan,3.1,0.002901869225173766,88.0,nan,4.4,0.0069759754156672946,95.0,nan,2.9,0.014956943577458028,92.0,nan,3.5,0.021547437186325798,86.0,nan,4.5,0.021886619199964055,87.0,nan,3.4,0.024388908298650067,90.0,nan,4.4,0.02609784564384575,95.0,nan,3.6,0.03752132726863685,83.0,nan,5.4,0.03752132726863685,83.0,nan,4.5,0.04153008155542196,6.56
91.0,nan,3.1,0.002901869225173766,88.0,nan,4.4,0.0069759754156672946,95.0,nan,2.9,0.014956943577458028,92.0,nan,3.5,0.021547437186325798,86.0,nan,4.5,0.021886619199964055,87.0,nan,3.4,0.024388908298650067,90.0,nan,4.4,0.02609784564384575,95.0,nan,3.6,0.03752132726863685,83.0,nan,5.4,0.03752132726863685,83.0,nan,4.5,0.04153008155542196,4.73
91.0,nan,4.8,0.0020033879729116307,79.9,1017.534,5.32,0.00894427190999738,79.65,1017.5248,5.38,0.00894427190999738,93.0,nan,4.0,0.00961220479390595,85.0,nan,4.8,0.0109316892107284,88.0,nan,4.8,0.01942176140312669,98.0,nan,3.7,0.021963050198024713,100.0,nan,4.5,0.02548584016664952,84.0,nan,3.3,0.038959339167135315,97.0,nan,2.7,0.043120079614384514,4.51
100.0,nan,4.4,0.0005311709062324252,97.0,nan,6.1,0.0037388701239304337,84.0,nan,5.9,0.03058893547121337,96.0,nan,3.9,0.031089383436787698,94.0,nan,3.8,0.034385619713102444,100.0,nan,3.5,0.034415962955435295,96.0,nan,3.4,0.036627776338629445,85.0,nan,4.8,0.040376504416043936,72.15,1018.6447,6.27,0.04094413657565539,98.0,nan,4.3,0.04174963482160287,4.69
94.0,nan,4.6,0.007566508970458789,94.0,nan,3.0,0.010294268289790205,100.0,nan,3.0,0.014987727145233923,77.0,nan,6.9,0.01532900717593763,86.0,nan,5.5,0.016668381282193105,100.0,1016.7953,6.71,0.020000000000000285,82.0,nan,4.7,0.0201335894961617,93.0,nan,5.5,0.03501719579101075,nan,1019.4002,4.91,0.036221540552550974,87.0,nan,5.4,0.03836932725732792,4.22
100.0,nan,4.7,0.0358241126140226,91.0,nan,5.4,0.03768850673613909,100.0,nan,4.1,0.039010637331333683,83.0,nan,5.5,0.04242318678506209,93.0,nan,4.7,0.04485807620707919,100.0,1020.5646,4.2,0.04560701700396579,85.0,nan,4.4,0.0464918212699837,82.0,nan,6.2,0.0465547217841136,94.0,nan,4.0,0.05016367547339551,95.0,nan,4.4,0.05230236224110933,5.26
94.0,nan,4.2,0.006211110167642701,93.0,nan,5.6,0.015034816016509571,95.0,nan,3.9,0.015302004043444409,96.0,nan,4.4,0.018413871362550963,84.0,nan,6.0,0.020868422377443685,92.0,nan,4.3,0.028303864702902463,87.0,nan,4.3,0.032709308130049804,100.0,nan,3.8,0.06343656286227208,89.0,nan,4.2,0.07001091694782596,92.0,nan,4.5,0.07874721429437873,2.84
92.0,nan,4.0,0.006271501869409293,90.0,nan,4.7,0.00686098829666367,77.0,nan,7.2,0.0077473370144843035,82.0,nan,4.7,0.009070698188507144,85.0,nan,5.5,0.009162805749930055,91.0,nan,4.1,0.01058015439759648,87.0,nan,5.3,0.021530025075811397,91.0,nan,3.8,0.023318282814147863,82.0,nan,4.1,0.023408251123653905,87.0,nan,4.9,0.024904435925634558,5.36
77.0,nan,6.9,0.007122531923410499,86.0,nan,5.5,0.009421282180837454,94.0,nan,3.0,0.010927586429318127,100.0,nan,3.0,0.011895981043193652,100.0,1018.8683,4.22,0.020000000000000285,81.0,nan,5.6,0.023579414963052357,94.0,nan,4.6,0.02642415671313153,82.0,nan,4.7,0.032559260218868576,96.6,nan,2.8,0.041661121838665036,87.0,nan,5.6,0.04320664749781009,6.71
86.0,nan,6.5,0.013544350298187176,99.0,nan,5.8,0.017209774257669307,88.0,nan,4.7,0.018860540819392684,92.03,1020.8541,7.44,0.02600000000000076,69.14,1020.3789,7.39,0.026170149102456058,74.0,nan,7.2,0.0290669320362498,77.0,nan,7.1,0.029148316812469908,74.0,nan,6.1,0.029196189614400913,78.0,nan,7.2,0.03947724428062032,nan,1018.59,6.4,0.042379240200834334,6.52
94.0,nan,4.8,0.010751804499710294,86.0,nan,5.2,0.014817858988401184,100.0,nan,5.9,0.01809789070582258,83.0,nan,5.1,0.01959817915011318,83.0,nan,5.3,0.02390792063312714,76.0,nan,6.8,0.023923720968945326,88.0,nan,4.4,0.02678657237765154,79.0,nan,6.0,0.02967791020270831,68.0,nan,6.7,0.03822069428970428,84.0,nan,5.0,0.03852803686927509,3.29
nan,1021.8892,6.3,0.008485281374237636,97.0,nan,3.6,0.012981944990131446,95.0,nan,3.8,0.013207941891149093,97.0,nan,6.2,0.01455646138317943,100.0,1016.3626,5.64,0.01720465053408501,100.0,1020.4013,5.01,0.018439088914588272,nan,1018.0918,5.22,0.026000000000003354,88.0,nan,5.9,0.02788562714015838,84.0,nan,6.0,0.028971211313991906,80.24,1019.984,5.0,0.03665566799307053,7.09
93.0,nan,4.7,0.005070601640830526,83.0,nan,5.5,0.006265363277575232,100.0,nan,4.1,0.007527936304257747,82.0,nan,6.2,0.010968079271700524,94.0,nan,4.0,0.01299855134236164,85.0,nan,4.4,0.02223028216195105,94.0,nan,4.3,0.029275605032176747,85.0,nan,6.2,0.029517241097375548,83.0,nan,5.5,0.03287870514394714,97.0,nan,4.3,0.03609423384697357,4.2
93.0,nan,4.2,0.01590899748359558,79.0,nan,5.5,0.01599438967263144,90.0,nan,5.1,0.017890049741234735,92.0,nan,4.5,0.02508796452584352,97.0,nan,5.8,0.028186916291074633,85.0,nan,5.3,0.0299495055718793,100.0,nan,4.2,0.03552322064509243,91.0,nan,5.3,0.03623905178118997,89.0,nan,4.8,0.03645833051580942,87.0,nan,5.6,0.037341713578429025,4.59
83.0,nan,6.1,0.018135401791943773,88.0,nan,5.6,0.022345547288447346,100.0,nan,5.2,0.02389093447142664,99.0,nan,4.5,0.03290224061468713,91.0,nan,4.8,0.03390191112348748,100.0,nan,3.2,0.03410855349780217,92.0,nan,5.7,0.03416457666953151,87.0,nan,4.5,0.034604909848699246,93.0,nan,4.4,0.03814911723847609,92.0,nan,3.8,0.04088928442009809,4.57
95.0,nan,3.5,0.012315658041696287,85.0,nan,5.1,0.01627252300659032,98.0,nan,3.5,0.01732786267835548,70.0,nan,3.5,0.01963740781761496,89.0,nan,3.9,0.01972402140627902,94.0,nan,4.7,0.019914846346380834,88.0,nan,7.2,0.03309141284309546,82.0,nan,5.6,0.03767990160549801,93.0,nan,3.9,0.04564820681034742,82.0,nan,3.9,0.04810649053921935,4.0
93.0,nan,4.7,0.02774625750878531,90.0,nan,4.3,0.040095309289481164,95.0,nan,4.0,0.043063629874353276,85.0,nan,6.6,0.04584686124452468,98.0,nan,4.1,0.05284756724291271,88.0,nan,4.9,0.06568652573742491,92.0,nan,3.6,0.06768062736511186,100.0,nan,3.2,0.06878989566138691,91.0,nan,4.7,0.07033185100255038,86.0,nan,4.4,0.08268508424230661,5.1
97.0,nan,4.3,8.052930171749437e-05,90.0,nan,4.7,0.007643261680372716,100.0,nan,4.3,0.01010154572794638,97.0,nan,4.3,0.010271601320832897,94.0,nan,4.3,0.017366964870920393,100.0,nan,5.2,0.017432527992293643,83.0,nan,5.5,0.018077091326582202,94.0,nan,3.7,0.019027710711667933,92.0,nan,4.7,0.020951011314496885,85.0,nan,5.6,0.02198867092978847,4.3
82.0,nan,6.2,0.011577292483798353,94.0,nan,4.0,0.011765774432649164,83.0,nan,5.5,0.016601883567835193,93.0,nan,4.7,0.017159687701120654,100.0,nan,4.1,0.01854619076787089,100.0,1020.5646,4.2,0.02223028216195105,100.0,nan,4.7,0.037216989873849894,91.0,nan,5.4,0.03724195882335061,90.0,nan,4.9,0.04266721319702134,82.0,nan,6.8,0.04359066308282125,4.4
94.0,nan,4.0,0.004057911408597404,81.0,nan,5.6,0.026716694874181206,96.6,nan,2.8,0.02796648617951733,86.0,nan,4.6,0.03776356471521231,92.0,nan,3.5,0.042826338496305495,86.0,nan,5.5,0.04966348386842269,100.0,1016.7953,6.71,0.05017834737214638,100.0,nan,3.0,0.051406114890933795,77.0,nan,6.9,0.051493272026547444,77.0,nan,6.6,0.05786158778498728,4.2
86.0,nan,4.9,0.007862110721684508,100.0,1016.5459,3.28,0.02174279623231763,87.0,nan,4.9,0.029309314405235435,91.0,nan,4.4,0.02950506412617575,77.0,nan,4.3,0.030270482734833664,100.0,nan,3.7,0.033996839999701926,98.0,nan,3.9,0.03439407002029551,84.0,nan,3.6,0.03445154612742784,93.0,nan,3.6,0.03517600056775779,94.0,nan,4.6,0.03719834813129107,3.9
90.0,nan,4.9,0.006387564259983501,90.0,nan,4.1,0.009156276854846625,94.0,nan,4.6,0.019533103883898412,93.0,nan,3.6,0.021399274449100794,84.0,nan,3.6,0.022239332880608368,100.0,nan,2.5,0.024068846947482556,83.0,nan,5.2,0.028237912605802593,91.0,nan,4.4,0.033395331060215035,85.0,nan,5.6,0.03573950040291698,97.0,nan,4.1,0.0375776819024815,3.0
96.0,nan,3.9,0.0009148132939425165,83.0,nan,3.9,0.0048497670313274776,92.0,nan,3.3,0.009539066725210705,90.0,nan,3.4,0.04444763943908551,89.0,nan,3.5,0.046875815669464894,89.0,nan,2.9,0.048671144507394314,92.0,nan,2.6,0.05117289937973696,84.0,nan,3.8,0.05202235045148952,98.0,nan,3.0,0.055817525078657865,86.0,nan,4.5,0.06109757475222003,3.6
86.0,nan,3.2,0.01472096803882164,84.0,nan,5.5,0.043870407604218425,82.0,nan,4.2,0.04601781538708768,97.0,nan,4.4,0.04785853299999876,99.0,nan,4.0,0.050120770560451645,85.0,nan,4.7,0.05092620725127261,93.0,nan,4.2,0.05196965756169497,93.0,nan,3.6,0.0543204717578931,96.0,nan,3.5,0.055060937564570256,90.0,nan,3.7,0.06011892104196634,4.0
86.0,nan,5.2,0.0037660479285325887,86.0,nan,4.1,0.006368677492225334,88.0,nan,4.0,0.00969558440734776,97.0,nan,3.5,0.013790828437771695,88.0,nan,4.0,0.021632585813999083,93.0,nan,5.4,0.023549987946064853,84.0,nan,3.8,0.030251401157632456,73.57,1016.9888,6.24,0.03264532917585715,81.66,1017.8908,4.62,0.03391880771784553,90.0,nan,3.5,0.03413133845896059,5.8
85.0,nan,6.2,0.0025116962395952775,88.0,nan,4.2,0.016677518153969992,96.0,nan,3.4,0.02718802000881691,97.0,nan,3.9,0.02865523159913544,98.0,nan,7.4,0.02865523159913544,100.0,nan,3.2,0.030071284924322622,100.0,nan,4.1,0.03413128539331683,94.0,nan,4.4,0.03650925155812403,100.0,1045.1112,5.68,0.03702468976237583,88.0,nan,5.2,0.03735054575237326,4.5
87.0,nan,4.5,0.0036129966711564037,92.0,nan,3.8,0.004245273688400764,91.0,nan,4.8,0.021681111468020077,83.0,nan,6.1,0.02458151793664346,100.0,nan,3.2,0.026496654885454975,87.0,nan,4.6,0.03224582471122,100.0,nan,4.7,0.037025500307810016,92.0,nan,4.3,0.037260566518726106,100.0,1019.4826,4.57,0.03814911723847609,81.0,nan,7.0,0.04001372449868804,4.4
89.0,nan,4.1,0.00634250698946599,100.0,nan,3.8,0.023590398830879385,86.0,nan,4.0,0.03298390638721022,95.0,nan,3.9,0.03569906320844686,93.0,nan,3.8,0.03573973107061898,97.0,nan,3.6,0.04040502883817978,88.0,nan,4.1,0.04100803361390875,87.0,nan,4.3,0.04195511273976233,85.0,nan,5.4,0.044638532592370016,89.0,nan,4.2,0.05127618262624168,4.0
89.0,nan,3.9,0.0019994638137430893,95.0,nan,3.5,0.007321884752951386,85.0,nan,5.1,0.012132609155154364,94.0,nan,4.7,0.01628455058015393,81.24,1014.2353,4.0,0.01963740781761496,98.0,nan,3.5,0.021037053614713478,82.0,nan,3.9,0.030923056487776636,93.0,nan,3.9,0.03103237359115827,93.0,nan,2.9,0.033569000230349394,98.0,nan,3.5,0.04427187079175849,3.5
87.0,nan,5.6,0.006919091977641298,85.0,nan,5.4,0.010909494240812391,88.0,nan,5.3,0.01138269494328786,85.0,nan,5.5,0.011615190503737114,94.0,nan,4.4,0.012333351946226374,76.93,1018.5175,4.74,0.016907705880455974,91.0,nan,4.3,0.01811786695048681,90.0,nan,5.2,0.024315063263353004,99.0,nan,4.5,0.03653719771196747,80.0,nan,6.3,0.03896026558373284,5.8
100.0,1021.7686,3.29,0.010751804499710294,83.0,nan,5.3,0.013459650404076935,100.0,nan,5.9,0.013999162403514693,76.0,nan,6.8,0.0144405410217196,83.0,nan,5.1,0.017756916004757036,86.0,nan,5.2,0.022348638996595734,88.0,nan,4.4,0.02581153344411945,95.0,nan,4.2,0.036360149889679456,84.0,nan,5.0,0.03696966628197005,79.0,nan,6.0,0.03811830103769112,4.8
86.0,nan,4.6,0.03504784927587361,89.0,nan,4.4,0.06523294644410373,94.0,nan,3.6,0.06556111660870378,94.0,nan,4.0,0.06683987626682363,92.0,nan,4.2,0.07085635413620837,90.0,nan,4.1,0.07637352053286792,92.0,nan,4.1,0.07846041729352657,90.0,nan,4.9,0.0787766064998792,84.0,nan,3.6,0.08510185503604563,84.0,nan,3.0,0.08510243504766399,3.0
98.0,nan,3.6,0.0038479824583803417,88.0,nan,5.1,0.010963867246555117,nan,1018.03,5.1,0.011419894570439605,85.0,nan,4.6,0.011481805114014263,93.0,nan,4.0,0.011674554277133993,93.0,nan,4.3,0.015296154974368072,88.0,nan,5.3,0.0169513881375725,75.0,nan,5.6,0.03809323879640519,82.0,nan,5.8,0.03835091968910494,92.0,nan,5.7,0.0414301699368945,3.8
74.0,nan,7.2,0.001871038748930214,77.0,nan,7.1,0.0019004538931527905,92.03,1020.8541,7.44,0.014025743759245275,88.0,nan,4.7,0.015387939693150578,85.0,nan,4.6,0.026641267073658093,100.0,nan,4.3,0.027799113816813333,91.0,nan,4.8,0.028746496273800964,100.0,1018.3881,6.52,0.029196189614400913,94.0,nan,3.3,0.031331024368827495,86.0,nan,6.5,0.042356790164034985,6.1
